"LABEL" "EXPT" "DATA" "RUN" "FOLD" "FOLDRUN" "GROUP" "LANG"
"turk_eq_s1110_dpmog_1_8_1" "dpmog" "turk_eq_s1110" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1110_dpmog_1_9_1" "dpmog" "turk_eq_s1110" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1110_dpmog_1_10_1" "dpmog" "turk_eq_s1110" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_1_1" "emmog" "turk_eq_s1114" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_2_1" "emmog" "turk_eq_s1114" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_3_1" "emmog" "turk_eq_s1114" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_4_1" "emmog" "turk_eq_s1114" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_5_1" "emmog" "turk_eq_s1114" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_6_1" "emmog" "turk_eq_s1114" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_7_1" "emmog" "turk_eq_s1114" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_8_1" "emmog" "turk_eq_s1114" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_9_1" "emmog" "turk_eq_s1114" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1114_emmog_1_10_1" "emmog" "turk_eq_s1114" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_1_1" "dpmog" "turk_eq_s1114" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_2_1" "dpmog" "turk_eq_s1114" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_3_1" "dpmog" "turk_eq_s1114" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_4_1" "dpmog" "turk_eq_s1114" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_5_1" "dpmog" "turk_eq_s1114" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_6_1" "dpmog" "turk_eq_s1114" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_7_1" "dpmog" "turk_eq_s1114" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_8_1" "dpmog" "turk_eq_s1114" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_9_1" "dpmog" "turk_eq_s1114" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1114_dpmog_1_10_1" "dpmog" "turk_eq_s1114" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_1_1" "emmog" "turk_eq_s1115" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_2_1" "emmog" "turk_eq_s1115" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_3_1" "emmog" "turk_eq_s1115" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_4_1" "emmog" "turk_eq_s1115" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_5_1" "emmog" "turk_eq_s1115" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_6_1" "emmog" "turk_eq_s1115" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_7_1" "emmog" "turk_eq_s1115" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_8_1" "emmog" "turk_eq_s1115" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_9_1" "emmog" "turk_eq_s1115" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1115_emmog_1_10_1" "emmog" "turk_eq_s1115" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_1_1" "dpmog" "turk_eq_s1115" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_2_1" "dpmog" "turk_eq_s1115" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_3_1" "dpmog" "turk_eq_s1115" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_4_1" "dpmog" "turk_eq_s1115" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_5_1" "dpmog" "turk_eq_s1115" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_6_1" "dpmog" "turk_eq_s1115" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_7_1" "dpmog" "turk_eq_s1115" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_8_1" "dpmog" "turk_eq_s1115" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_9_1" "dpmog" "turk_eq_s1115" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1115_dpmog_1_10_1" "dpmog" "turk_eq_s1115" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_1_1" "emmog" "turk_eq_s1116" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_2_1" "emmog" "turk_eq_s1116" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_3_1" "emmog" "turk_eq_s1116" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_4_1" "emmog" "turk_eq_s1116" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_5_1" "emmog" "turk_eq_s1116" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_6_1" "emmog" "turk_eq_s1116" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_7_1" "emmog" "turk_eq_s1116" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_8_1" "emmog" "turk_eq_s1116" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_9_1" "emmog" "turk_eq_s1116" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1116_emmog_1_10_1" "emmog" "turk_eq_s1116" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_1_1" "dpmog" "turk_eq_s1116" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_2_1" "dpmog" "turk_eq_s1116" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_3_1" "dpmog" "turk_eq_s1116" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_4_1" "dpmog" "turk_eq_s1116" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_5_1" "dpmog" "turk_eq_s1116" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_6_1" "dpmog" "turk_eq_s1116" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_7_1" "dpmog" "turk_eq_s1116" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_8_1" "dpmog" "turk_eq_s1116" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_9_1" "dpmog" "turk_eq_s1116" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1116_dpmog_1_10_1" "dpmog" "turk_eq_s1116" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_1_1" "emmog" "turk_eq_s1118" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_2_1" "emmog" "turk_eq_s1118" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_3_1" "emmog" "turk_eq_s1118" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_4_1" "emmog" "turk_eq_s1118" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_5_1" "emmog" "turk_eq_s1118" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_6_1" "emmog" "turk_eq_s1118" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_7_1" "emmog" "turk_eq_s1118" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_8_1" "emmog" "turk_eq_s1118" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_9_1" "emmog" "turk_eq_s1118" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1118_emmog_1_10_1" "emmog" "turk_eq_s1118" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_1_1" "dpmog" "turk_eq_s1118" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_2_1" "dpmog" "turk_eq_s1118" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_3_1" "dpmog" "turk_eq_s1118" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_4_1" "dpmog" "turk_eq_s1118" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_5_1" "dpmog" "turk_eq_s1118" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_6_1" "dpmog" "turk_eq_s1118" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_7_1" "dpmog" "turk_eq_s1118" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_8_1" "dpmog" "turk_eq_s1118" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_9_1" "dpmog" "turk_eq_s1118" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1118_dpmog_1_10_1" "dpmog" "turk_eq_s1118" "R1" "F10" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_1_1" "emmog" "turk_eq_s1119" "R1" "F1" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_2_1" "emmog" "turk_eq_s1119" "R1" "F2" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_3_1" "emmog" "turk_eq_s1119" "R1" "F3" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_4_1" "emmog" "turk_eq_s1119" "R1" "F4" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_5_1" "emmog" "turk_eq_s1119" "R1" "F5" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_6_1" "emmog" "turk_eq_s1119" "R1" "F6" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_7_1" "emmog" "turk_eq_s1119" "R1" "F7" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_8_1" "emmog" "turk_eq_s1119" "R1" "F8" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_9_1" "emmog" "turk_eq_s1119" "R1" "F9" "FR1" "turk_eq" "turk"
"turk_eq_s1119_emmog_1_10_1" "emmog" "turk_eq_s1119" "R1" "F10" "FR1" "turk_eq" "turk"
"inuk_flgfa_1_1_1" "flgfa" "inuk" "R1" "F1" "FR1" "inuk" "inuk"
"inuk_flgfa_1_2_1" "flgfa" "inuk" "R1" "F2" "FR1" "inuk" "inuk"
"inuk_flgfa_1_3_1" "flgfa" "inuk" "R1" "F3" "FR1" "inuk" "inuk"
"inuk_flgfa_1_4_1" "flgfa" "inuk" "R1" "F4" "FR1" "inuk" "inuk"
"inuk_flgfa_1_5_1" "flgfa" "inuk" "R1" "F5" "FR1" "inuk" "inuk"
"inuk_flgfa_1_6_1" "flgfa" "inuk" "R1" "F6" "FR1" "inuk" "inuk"
"inuk_flgfa_1_7_1" "flgfa" "inuk" "R1" "F7" "FR1" "inuk" "inuk"
"inuk_flgfa_1_8_1" "flgfa" "inuk" "R1" "F8" "FR1" "inuk" "inuk"
"inuk_flgfa_1_9_1" "flgfa" "inuk" "R1" "F9" "FR1" "inuk" "inuk"
"inuk_flgfa_1_10_1" "flgfa" "inuk" "R1" "F10" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_1_1" "flgfa1" "inuk" "R1" "F1" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_2_1" "flgfa1" "inuk" "R1" "F2" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_3_1" "flgfa1" "inuk" "R1" "F3" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_4_1" "flgfa1" "inuk" "R1" "F4" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_5_1" "flgfa1" "inuk" "R1" "F5" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_6_1" "flgfa1" "inuk" "R1" "F6" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_7_1" "flgfa1" "inuk" "R1" "F7" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_8_1" "flgfa1" "inuk" "R1" "F8" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_9_1" "flgfa1" "inuk" "R1" "F9" "FR1" "inuk" "inuk"
"inuk_flgfa1_1_10_1" "flgfa1" "inuk" "R1" "F10" "FR1" "inuk" "inuk"
"inuk_1k_flgfa1_1_1_1" "flgfa1" "inuk_1k" "R1" "F1" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_2_1" "flgfa1" "inuk_1k" "R1" "F2" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_3_1" "flgfa1" "inuk_1k" "R1" "F3" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_4_1" "flgfa1" "inuk_1k" "R1" "F4" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_5_1" "flgfa1" "inuk_1k" "R1" "F5" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_6_1" "flgfa1" "inuk_1k" "R1" "F6" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_7_1" "flgfa1" "inuk_1k" "R1" "F7" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_8_1" "flgfa1" "inuk_1k" "R1" "F8" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_9_1" "flgfa1" "inuk_1k" "R1" "F9" "FR1" "inuk_1k" "inuk"
"inuk_1k_flgfa1_1_10_1" "flgfa1" "inuk_1k" "R1" "F10" "FR1" "inuk_1k" "inuk"
"inuk_cor_emmog_1_1_1" "emmog" "inuk_cor" "R1" "F1" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_2_1" "emmog" "inuk_cor" "R1" "F2" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_3_1" "emmog" "inuk_cor" "R1" "F3" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_4_1" "emmog" "inuk_cor" "R1" "F4" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_5_1" "emmog" "inuk_cor" "R1" "F5" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_6_1" "emmog" "inuk_cor" "R1" "F6" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_7_1" "emmog" "inuk_cor" "R1" "F7" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_8_1" "emmog" "inuk_cor" "R1" "F8" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_9_1" "emmog" "inuk_cor" "R1" "F9" "FR1" "inuk_cor" "inuk"
"inuk_cor_emmog_1_10_1" "emmog" "inuk_cor" "R1" "F10" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_1_1" "dpmog" "inuk_cor" "R1" "F1" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_2_1" "dpmog" "inuk_cor" "R1" "F2" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_3_1" "dpmog" "inuk_cor" "R1" "F3" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_4_1" "dpmog" "inuk_cor" "R1" "F4" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_5_1" "dpmog" "inuk_cor" "R1" "F5" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_6_1" "dpmog" "inuk_cor" "R1" "F6" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_7_1" "dpmog" "inuk_cor" "R1" "F7" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_8_1" "dpmog" "inuk_cor" "R1" "F8" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_9_1" "dpmog" "inuk_cor" "R1" "F9" "FR1" "inuk_cor" "inuk"
"inuk_cor_dpmog_1_10_1" "dpmog" "inuk_cor" "R1" "F10" "FR1" "inuk_cor" "inuk"
"inuk_1k_cor_emmog_1_1_1" "emmog" "inuk_1k_cor" "R1" "F1" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_2_1" "emmog" "inuk_1k_cor" "R1" "F2" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_3_1" "emmog" "inuk_1k_cor" "R1" "F3" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_4_1" "emmog" "inuk_1k_cor" "R1" "F4" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_5_1" "emmog" "inuk_1k_cor" "R1" "F5" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_6_1" "emmog" "inuk_1k_cor" "R1" "F6" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_7_1" "emmog" "inuk_1k_cor" "R1" "F7" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_8_1" "emmog" "inuk_1k_cor" "R1" "F8" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_9_1" "emmog" "inuk_1k_cor" "R1" "F9" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_emmog_1_10_1" "emmog" "inuk_1k_cor" "R1" "F10" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_1_1" "dpmog" "inuk_1k_cor" "R1" "F1" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_2_1" "dpmog" "inuk_1k_cor" "R1" "F2" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_3_1" "dpmog" "inuk_1k_cor" "R1" "F3" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_4_1" "dpmog" "inuk_1k_cor" "R1" "F4" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_5_1" "dpmog" "inuk_1k_cor" "R1" "F5" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_6_1" "dpmog" "inuk_1k_cor" "R1" "F6" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_7_1" "dpmog" "inuk_1k_cor" "R1" "F7" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_8_1" "dpmog" "inuk_1k_cor" "R1" "F8" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_9_1" "dpmog" "inuk_1k_cor" "R1" "F9" "FR1" "inuk_1k_cor" "inuk"
"inuk_1k_cor_dpmog_1_10_1" "dpmog" "inuk_1k_cor" "R1" "F10" "FR1" "inuk_1k_cor" "inuk"
"turk2_s1126_flgfa1_1_1_1" "flgfa1" "turk2_s1126" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_2_1" "flgfa1" "turk2_s1126" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_3_1" "flgfa1" "turk2_s1126" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_4_1" "flgfa1" "turk2_s1126" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_5_1" "flgfa1" "turk2_s1126" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_6_1" "flgfa1" "turk2_s1126" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_7_1" "flgfa1" "turk2_s1126" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_8_1" "flgfa1" "turk2_s1126" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_9_1" "flgfa1" "turk2_s1126" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1126_flgfa1_1_10_1" "flgfa1" "turk2_s1126" "R1" "F10" "FR1" "turk2" "turk"
"inuk_emmog_1_1_1" "emmog" "inuk" "R1" "F1" "FR1" "inuk" "inuk"
"inuk_emmog_1_2_1" "emmog" "inuk" "R1" "F2" "FR1" "inuk" "inuk"
"inuk_emmog_1_3_1" "emmog" "inuk" "R1" "F3" "FR1" "inuk" "inuk"
"inuk_emmog_1_4_1" "emmog" "inuk" "R1" "F4" "FR1" "inuk" "inuk"
"inuk_emmog_1_5_1" "emmog" "inuk" "R1" "F5" "FR1" "inuk" "inuk"
"inuk_emmog_1_6_1" "emmog" "inuk" "R1" "F6" "FR1" "inuk" "inuk"
"inuk_emmog_1_7_1" "emmog" "inuk" "R1" "F7" "FR1" "inuk" "inuk"
"inuk_emmog_1_8_1" "emmog" "inuk" "R1" "F8" "FR1" "inuk" "inuk"
"inuk_emmog_1_9_1" "emmog" "inuk" "R1" "F9" "FR1" "inuk" "inuk"
"inuk_emmog_1_10_1" "emmog" "inuk" "R1" "F10" "FR1" "inuk" "inuk"
"inuk_dpmog_1_1_1" "dpmog" "inuk" "R1" "F1" "FR1" "inuk" "inuk"
"inuk_dpmog_1_2_1" "dpmog" "inuk" "R1" "F2" "FR1" "inuk" "inuk"
"inuk_dpmog_1_3_1" "dpmog" "inuk" "R1" "F3" "FR1" "inuk" "inuk"
"inuk_dpmog_1_4_1" "dpmog" "inuk" "R1" "F4" "FR1" "inuk" "inuk"
"inuk_dpmog_1_5_1" "dpmog" "inuk" "R1" "F5" "FR1" "inuk" "inuk"
"inuk_dpmog_1_6_1" "dpmog" "inuk" "R1" "F6" "FR1" "inuk" "inuk"
"inuk_dpmog_1_7_1" "dpmog" "inuk" "R1" "F7" "FR1" "inuk" "inuk"
"inuk_dpmog_1_8_1" "dpmog" "inuk" "R1" "F8" "FR1" "inuk" "inuk"
"inuk_dpmog_1_9_1" "dpmog" "inuk" "R1" "F9" "FR1" "inuk" "inuk"
"inuk_dpmog_1_10_1" "dpmog" "inuk" "R1" "F10" "FR1" "inuk" "inuk"
"inuk_mpg_1_1_1" "mpg" "inuk" "R1" "F1" "FR1" "inuk" "inuk"
"inuk_mpg_1_2_1" "mpg" "inuk" "R1" "F2" "FR1" "inuk" "inuk"
"inuk_mpg_1_3_1" "mpg" "inuk" "R1" "F3" "FR1" "inuk" "inuk"
"inuk_mpg_1_4_1" "mpg" "inuk" "R1" "F4" "FR1" "inuk" "inuk"
"inuk_mpg_1_5_1" "mpg" "inuk" "R1" "F5" "FR1" "inuk" "inuk"
"inuk_mpg_1_6_1" "mpg" "inuk" "R1" "F6" "FR1" "inuk" "inuk"
"inuk_mpg_1_7_1" "mpg" "inuk" "R1" "F7" "FR1" "inuk" "inuk"
"inuk_mpg_1_8_1" "mpg" "inuk" "R1" "F8" "FR1" "inuk" "inuk"
"inuk_mpg_1_9_1" "mpg" "inuk" "R1" "F9" "FR1" "inuk" "inuk"
"inuk_mpg_1_10_1" "mpg" "inuk" "R1" "F10" "FR1" "inuk" "inuk"
"inuk_1k_emmog_1_1_1" "emmog" "inuk_1k" "R1" "F1" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_2_1" "emmog" "inuk_1k" "R1" "F2" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_3_1" "emmog" "inuk_1k" "R1" "F3" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_4_1" "emmog" "inuk_1k" "R1" "F4" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_5_1" "emmog" "inuk_1k" "R1" "F5" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_6_1" "emmog" "inuk_1k" "R1" "F6" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_7_1" "emmog" "inuk_1k" "R1" "F7" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_8_1" "emmog" "inuk_1k" "R1" "F8" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_9_1" "emmog" "inuk_1k" "R1" "F9" "FR1" "inuk_1k" "inuk"
"inuk_1k_emmog_1_10_1" "emmog" "inuk_1k" "R1" "F10" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_1_1" "dpmog" "inuk_1k" "R1" "F1" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_2_1" "dpmog" "inuk_1k" "R1" "F2" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_3_1" "dpmog" "inuk_1k" "R1" "F3" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_4_1" "dpmog" "inuk_1k" "R1" "F4" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_5_1" "dpmog" "inuk_1k" "R1" "F5" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_6_1" "dpmog" "inuk_1k" "R1" "F6" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_7_1" "dpmog" "inuk_1k" "R1" "F7" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_8_1" "dpmog" "inuk_1k" "R1" "F8" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_9_1" "dpmog" "inuk_1k" "R1" "F9" "FR1" "inuk_1k" "inuk"
"inuk_1k_dpmog_1_10_1" "dpmog" "inuk_1k" "R1" "F10" "FR1" "inuk_1k" "inuk"
"turk2_s1115_flgfa1_1_1_1" "flgfa1" "turk2_s1115" "R1" "F1" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_2_1" "flgfa1" "turk2_s1115" "R1" "F2" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_3_1" "flgfa1" "turk2_s1115" "R1" "F3" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_4_1" "flgfa1" "turk2_s1115" "R1" "F4" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_5_1" "flgfa1" "turk2_s1115" "R1" "F5" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_6_1" "flgfa1" "turk2_s1115" "R1" "F6" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_7_1" "flgfa1" "turk2_s1115" "R1" "F7" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_8_1" "flgfa1" "turk2_s1115" "R1" "F8" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_9_1" "flgfa1" "turk2_s1115" "R1" "F9" "FR1" "turk2" "turk"
"turk2_s1115_flgfa1_1_10_1" "flgfa1" "turk2_s1115" "R1" "F10" "FR1" "turk2" "turk"
